city,lat,lng
Wintergreen,37.9161,-78.9382
Hume,39.7981,-87.8686
Gambell,63.7538,-171.6881
Chevak,61.5295,-165.5941
Trenton,48.07,-103.8429
Oakfield,46.102,-68.1518
Fifty Lakes,46.7618,-94.0898
Gilman,45.1662,-90.8072
Stanford,39.0898,-86.6667
Hope,38.6912,-97.0765
Holt,39.4552,-94.3371
Pineville,37.5846,-81.5355
Sardis,35.4424,-88.2913
Echo,45.7431,-119.1917
Rifton,41.8297,-74.038
Brandon,45.9663,-95.5946
Platea,41.951,-80.3304
Oak Park,32.3822,-82.3153
Black,31.0099,-85.744
Greenville,37.1284,-90.4472
Jasper,36.0124,-93.1874
Groom,35.205,-101.1071
Camargo,39.7991,-88.1671
Hampton,29.8643,-82.138
Shishmaref,66.2372,-166.1027
Mount Savage,39.6966,-78.8768
Prairie Farm,45.2368,-91.9804
Mamanasco Lake,41.3189,-73.5253
Tipton,40.6374,-78.2948
Kwigillingok,59.8767,-163.1715
Adell,43.6212,-87.9482
Naplate,41.3316,-88.8802
LeRoy,38.0863,-95.6331
Orland,41.7305,-85.1722
Strathmoor Manor,38.219,-85.6836
Roeville,30.6836,-86.9927
Indianola,40.2346,-100.4198
Bellwood,41.3418,-97.2398
Crystal Lakes,39.3606,-94.1874
Society Hill,34.5098,-79.8539
Pitkin,30.9344,-92.9267
Gordon,32.5455,-98.3672
Keams Canyon,35.8229,-110.2011
Urbanna,37.6395,-76.5747
Bloxom,37.8292,-75.6214
Kandiyohi,45.1315,-94.9328
New Augusta,31.2036,-89.0272
Westcliffe,38.1339,-105.4654
Chiloquin,42.5764,-121.8677
Neshkoro,43.9649,-89.2159
Asher,34.9884,-96.9254
Bangor,39.3761,-121.4117
Bradenville,40.3236,-79.3403
Rome,41.8574,-76.3415
Fort Gay,38.1201,-82.595
Coupland,30.4568,-97.3979
Kimmell,41.3949,-85.5487
Hillsville,41.0078,-80.4967
La Madera,35.2345,-106.334
Dudleyville,32.9127,-110.7345
Summerville,41.1163,-79.188
Biggers,36.3319,-90.8052
Ramah,35.1263,-108.5063
Naknek,58.7847,-156.8966
Draper,37.0012,-80.7372
San Perlita,26.501,-97.6397
Eakly,35.3055,-98.556
Long Branch,40.0984,-79.8801
Ferndale,28.622,-81.7014
Brunson,32.9241,-81.1886
Cunningham,37.6447,-98.4312
Cedar Creek,33.903,-110.1929
Connecticut Farms,40.693,-74.2716
Sardis,39.6266,-80.9059
Desert Shores,33.4041,-116.0394
North Creek,43.6923,-73.9835
Tacna,32.7004,-113.9618
Cushman,35.8658,-91.7782
Bridgewater,43.5502,-97.4984
Red River,36.7041,-105.4064
Carter Springs,38.8619,-119.6413
Houston,38.9174,-75.5039
Eminence,37.1509,-91.3586
Shiloh,34.4604,-85.8767
Brady,41.0223,-100.3676
Klickitat,45.818,-121.1626
Millingport,35.3763,-80.3113
Moran,37.9166,-95.1716
Dupont City,38.2657,-81.5691
German Valley,42.2143,-89.4844
Willow Lake,44.6279,-97.6386
Wardell,36.3539,-89.817
Weston,40.9428,-76.14
Ghent,44.5116,-95.8926
Lyons,30.3985,-96.5499
Thayer,37.4851,-95.4845
Novinger,40.2341,-92.7066
Otterville,38.703,-93.0027
Fruitvale,32.6834,-95.8036
Bazine,38.4462,-99.693
Azure,48.305,-109.8073
Canova,36.1649,-105.9857
Ironville,38.4562,-82.6978
Rose Creek,43.6045,-92.8289
Clifton,39.5682,-97.2808
Bussey,41.2054,-92.8843
Branson West,36.7023,-93.3779
Williams Creek,39.9001,-86.1502
Sigurd,38.8494,-111.968
Rock Ridge,41.0345,-73.6484
Browns Valley,45.5947,-96.8327
New Auburn,44.6728,-94.232
Hatton,46.7735,-118.8277
Centenary,34.0258,-79.3524
New Era,43.5595,-86.3477
Edgington,41.3869,-90.7637
Walland,35.732,-83.8069
Cochiti Lake,35.6478,-106.3425
Fromberg,45.392,-108.9065
Nevis,46.9646,-94.8423
Wilburton Number One,40.8127,-76.3931
Diablock,37.2295,-83.1709
Riverside,48.5048,-119.51
Clermont,42.9999,-91.6523
Arlington,42.7488,-91.671
Rough Rock,36.4106,-109.8691
Highland Haven,30.6074,-98.3951
Fort Cobb,35.1042,-98.4416
Saltillo,40.2117,-78.0062
Oberlin,40.2398,-76.8155
Falls Village,41.9576,-73.3561
Keene,35.2335,-118.6098
Fort Wingate,35.4708,-108.5439
Calumet,35.6014,-98.1248
Milton,40.6715,-92.1619
Cameron,33.558,-80.715
Green Camp,40.5322,-83.2077
Ojo Encino,35.9525,-107.3445
Iuka,38.6181,-88.7881
Nenahnezad,36.7354,-108.4252
Gates,44.7561,-122.4201
Troutville,37.4168,-79.8779
Racine,38.1398,-81.654
Leigh,41.7023,-97.2398
Crescent City,40.7716,-87.8564
Lake Arthur Estates,40.9616,-80.1483
St. Paul,45.2123,-122.9772
Huntsville,40.4425,-83.8043
Chase Crossing,37.7604,-75.6658
Joffre,40.3809,-80.3532
Sacaton Flats Village,33.0559,-111.659
Caldwell,35.0788,-90.8135
Hammon,35.6323,-99.3832
Murray,40.9163,-95.9267
Chacra,39.577,-107.451
Lucas,39.0587,-98.5378
Thornton,31.4111,-96.5738
Spokane,31.713,-91.4453
La Liga,18.2894,-66.0508
Prairieton,39.37,-87.4745
Shady Grove,35.9485,-95.0952
Kapowsin,46.9727,-122.2273
Wimer,42.5446,-123.148
Cowiche,46.6719,-120.712
Macdona,29.3205,-98.6973
Green Lane,40.3363,-75.4709
Fossil,44.9981,-120.2146
Maynard,42.7738,-91.8774
Mannsville,43.7158,-76.0649
Bokoshe,35.1904,-94.7903
Thompson,43.37,-93.7747
Dodge,41.7218,-96.8804
La Pica,18.4652,-66.8619
Ravenden,36.2417,-91.2511
Valley Grove,40.0901,-80.5691
Albion,46.7916,-117.2511
Bixby,26.14,-97.8562
Paloma,38.2594,-120.7633
Benton,32.823,-90.2634
Whittemore,44.2337,-83.8033
Almena,39.8913,-99.7097
Norbourne Estates,38.2466,-85.6465
Nances Creek,33.8588,-85.6733
Chase,38.3551,-98.3489
Glenbeulah,43.7982,-88.0464
Hamburg,39.6519,-82.6608
Sidell,39.9097,-87.8236
Altona,41.3521,-85.1525
Oxford Junction,41.9838,-90.9544
Thayer,41.1734,-87.3336
Melfa,37.6489,-75.7407
James Town,41.5648,-109.5383
Empire,32.3394,-83.295
Allen,42.4144,-96.8431
Fontana,38.4239,-94.8441
East Point,34.1857,-86.7928
Caroline,44.722,-88.8948
Oldwick,40.67,-74.7443
Colt,35.1329,-90.8129
Little Mountain,34.1968,-81.4124
Manorville,40.7879,-79.5205
Littleton,36.4343,-77.911
Harrington,47.4803,-118.2554
Palmer,41.2224,-98.2599
Ewing,40.0088,-91.7147
Clarksville,39.3693,-90.9049
Lakeview,41.4998,-97.3775
Jayton,33.2502,-100.5748
Turkey,34.995,-78.1841
Lipan,32.5187,-98.047
Wheatley,34.9212,-91.1063
Minocqua,45.8795,-89.7037
Morgan,32.0155,-97.6061
Bowerston,40.4273,-81.1874
Jefferson City,46.3779,-112.0305
Lake Holiday Hideaway,39.996,-87.3067
Erskine,47.6651,-96.0139
Bruceville,38.758,-87.4154
Fire Island,40.6781,-73.0709
Pantego,35.5874,-76.6594
Hulbert,35.9316,-95.1454
Hyden,37.162,-83.378
D'Lo,31.9869,-89.9011
Hulett,44.6829,-104.5982
Burnside,35.7534,-109.6247
Liverpool,29.3018,-95.2746
Portage,41.3232,-83.6468
New Alexandria,40.3945,-79.4175
Butte Falls,42.5414,-122.5691
Glencoe,36.2318,-96.9313
Weston,45.8165,-118.4258
Felicity,38.8387,-84.0986
Big Piney,42.5401,-110.1193
Thornburg,40.4346,-80.0841
Caledonia,40.6364,-82.9695
Louin,32.0722,-89.2627
Titanic,35.8889,-94.7434
Batavia,36.2498,-93.216
Okay,35.8545,-95.3141
Hildreth,40.3378,-99.0458
Harrison,32.8263,-82.7258
Nankin,40.914,-82.2856
Clearfield,40.8028,-94.4836
Kent Narrows,38.9703,-76.2384
Collbran,39.24,-107.9635
Berthold,48.317,-101.7478
Trimble,39.4859,-82.08
Topsail Beach,34.3744,-77.632
Long,35.4993,-94.547
Holden,39.1003,-112.2705
Salado,35.6954,-91.5923
Oakwood,41.0927,-84.3747
Annapolis,37.3605,-90.6975
Noble,31.6899,-93.6832
Lefors,35.4396,-100.804
Vermillion,44.6736,-92.9643
Gatewood,38.0052,-81.0663
Verona,36.9631,-93.7936
Allensworth,35.85,-119.3892
Oahe Acres,44.4648,-100.3449
Naytahwaush,47.2703,-95.6335
Wyandotte,36.8019,-94.7244
Aguilar,37.4036,-104.655
Bowdle,45.4512,-99.6565
Howard,40.4092,-82.3275
Beckwourth,39.8485,-120.4111
Hartford,38.3084,-95.9566
Elmore,43.5063,-94.0883
Center Point,39.4154,-87.0752
Montrose,38.2586,-93.9827
Daisy,32.151,-81.8362
Elkhart,40.0136,-89.4727
Hatfield,37.903,-87.2219
Copalis Beach,47.1205,-124.1721
Sugarloaf,40.0189,-105.4078
Leslie,35.8294,-92.5563
Carlisle,35.5042,-95.0323
South Shaftsbury,42.9411,-73.202
Dugway,40.2307,-112.7541
Emmet,33.7227,-93.4658
Scales Mound,42.475,-90.2525
Portia,36.0848,-91.0711
Calypso,35.1545,-78.1046
Wilmot,45.4091,-96.8546
Hartsburg,40.2505,-89.4411
Stanley,37.8183,-87.2452
Chrisney,38.0097,-87.0316
Junction City,33.0073,-92.7224
Ewing,36.6381,-83.4291
Jacona,35.8887,-106.0386
New Richmond,40.1942,-86.9779
Bogue Chitto,32.8338,-88.9189
Olive Branch,37.1757,-89.3525
Lemon Cove,36.3809,-119.0284
Warriors Mark,40.7028,-78.1313
Paw Paw,39.5313,-78.4553
Traskwood,34.4533,-92.6642
Conesville,41.3795,-91.3486
Sea Ranch Lakes,26.2007,-80.0981
Stringtown,34.4701,-96.0549
Tees Toh,35.4849,-110.3989
Ashley,43.1873,-84.4762
Oak Hill,44.2197,-86.3031
Brewster,39.3631,-101.3771
Eldora,39.9536,-105.578
Mapleville,39.5358,-77.6463
Danby,42.3567,-76.4817
Sterling,44.0325,-84.0194
Forsan,32.1104,-101.3668
Hancock,44.1333,-89.5209
Whitesburg,33.4928,-84.9137
Kidder,39.7822,-94.1023
Marston,36.5177,-89.6063
Atlanta,39.8986,-92.48
White City,38.7938,-96.7349
New Kingstown,40.2311,-77.0728
Lake Arthur,32.9994,-104.3637
Kellogg,44.3074,-91.9989
Ruma,38.1306,-90.0004
Victor,38.1385,-121.1987
Wilmot,33.0588,-91.5749
Delaware,39.1478,-85.2072
Carlisle,34.5921,-81.4645
Joiner,35.5054,-90.1501
White,44.4359,-96.646
Springboro,41.8006,-80.3717
Dushore,41.525,-76.3987
Grandview,41.2771,-91.188
Lone Wolf,34.9904,-99.2456
Underwood,46.2869,-95.8722
Green Isle,44.6804,-94.0052
Lyman,48.523,-122.0634
Monument,32.6243,-103.2776
Valley Acres,35.2087,-119.4106
Andersonville,39.4338,-83.019
Freeville,42.5114,-76.3457
Snydertown,40.9872,-77.5994
Elizabeth,30.867,-92.7987
Millburg,42.1236,-86.3466
Rock Mills,33.1563,-85.2862
Peachland,34.9931,-80.266
Lavelle,40.7623,-76.3869
Linville,36.0674,-81.8715
El Veintiséis,18.4394,-66.2035
Mount Vernon,43.7127,-98.2612
Center,40.4368,-86.0596
Webberville,30.226,-97.4995
Wahpeton,43.3742,-95.1744
Breda,42.184,-94.975
Lewistown,40.0848,-91.8136
Accident,39.6257,-79.32
Dillard,43.1082,-123.4262
Binger,35.3097,-98.343
Stirling City,39.9064,-121.5361
Iberia,40.6747,-82.8403
Montross,38.0941,-76.8229
Wellington,38.2167,-85.6703
Atlantic,37.9023,-75.5058
Finley Point,47.7464,-114.0666
York,32.9175,-109.196
Millwood,40.3504,-79.2853
Cecil,31.0466,-83.3906
Chewey,36.121,-94.7492
Orient,45.4691,-122.3545
Sextonville,43.2795,-90.2924
Silver City,41.1116,-95.6381
Twin Creeks,46.9106,-113.7267
South Royalton,43.8123,-72.5155
Cazadero,38.5265,-123.0978
Potts Camp,34.6492,-89.3065
Texhoma,36.4937,-101.7937
Scipio,39.249,-112.1045
Marshallberg,34.7265,-76.515
Bootjack,37.4673,-119.8852
Morven,34.8643,-80.0
McCallsburg,42.1648,-93.3906
Bitter Springs,36.6118,-111.6475
Katie,34.5832,-97.3389
Westfir,43.7579,-122.5097
Scranton,42.0192,-94.5492
Greeley Center,41.5483,-98.5305
Stewartsville,37.265,-79.7899
Otis,38.5347,-99.0533
Prichard,38.2362,-82.6028
Soudan,47.813,-92.2356
Springfield,33.4967,-81.2795
Claflin,38.5246,-98.5367
Lindisfarne,47.8042,-114.2121
Valle Vista,26.316,-98.6547
Verden,35.0833,-98.0863
San Mar,39.5521,-77.641
Choctaw,29.8457,-90.7238
Turpin,36.8705,-100.8825
Michiana Shores,41.7564,-86.8181
Derby,39.764,-83.2068
Orbisonia,40.2429,-77.893
Lafe,36.2092,-90.5043
Elmo,39.3877,-110.8156
Lakewood Shores,41.28,-88.1443
Assaria,38.6802,-97.604
Carsonville,43.4257,-82.673
Miltona,46.0462,-95.2932
Eagletown,34.0417,-94.57
Troxelville,40.8075,-77.206
Swall Meadows,37.5061,-118.6426
Deerfield Street,39.5212,-75.2421
Kerr,47.6771,-114.1873
Franklintown,40.0761,-77.0296
Lemitar,34.1551,-106.9122
Oklee,47.8387,-95.8496
North Springfield,43.3304,-72.5277
Carnelian Bay,39.2336,-120.0764
Marquette,43.0443,-91.192
Martelle,42.0204,-91.3578
Pinal,33.3802,-110.7572
Morton,44.5534,-94.985
Galva,42.5057,-95.418
Bryce,32.9258,-109.8229
Prairie du Rocher,38.0816,-90.0977
New Washington,38.5656,-85.5461
Tecolotito,35.2307,-105.1631
Bethel,38.5711,-75.6195
Vail,42.0597,-95.2005
Bowman,36.0586,-85.0305
Charlotte,41.9621,-90.4682
Neeses,33.5365,-81.1236
Farmington,39.5119,-80.2515
Lobo Canyon,35.2238,-107.7209
Prattsville,34.3172,-92.5429
Slaughter Beach,38.915,-75.309
Villa Pancho,25.8844,-97.4157
Circleville,38.1684,-112.2716
Waveland,39.8775,-87.0456
Kelayres,40.9007,-76.0045
West Waynesburg,39.9,-80.2007
Grand View,42.9839,-116.0917
McGregor,46.6087,-93.3055
Barnardsville,35.7819,-82.4556
Big Lake,41.2742,-85.4993
Bigfork,47.7473,-93.6525
Rosholt,45.8662,-96.7318
Lovingston,37.7605,-78.8688
Valley Falls,42.9006,-73.5627
Broad Top City,40.2012,-78.1405
Tolani Lake,35.431,-110.8431
Depauville,44.1425,-76.0452
Otwell,38.4565,-87.0959
Portland,33.2379,-91.5109
Indian Field,41.0218,-73.6071
Terry,46.7921,-105.3125
Edison,35.3473,-118.8698
Lunenburg,44.457,-71.6803
Big Stone Gap East,36.8785,-82.7444
Pelham,35.3342,-85.8703
Arrey,32.8472,-107.3204
Alpena,36.2897,-93.3037
Garrett,39.8643,-79.0619
Mount Vernon,44.4169,-119.1132
Bliss,42.5801,-78.2538
Cleveland,39.3494,-110.8556
Cochranville,39.8905,-75.9241
Veblen,45.862,-97.2869
Grimesland,35.5685,-77.2025
Herman,45.8105,-96.1414
Charlton Heights,38.1255,-81.2333
Hazel,36.5055,-88.3253
Polo,39.5495,-94.0395
Malcolm,40.909,-96.8658
Ashley,38.3288,-89.1893
Mattawamkeag,45.5177,-68.3523
Kadoka,43.8325,-101.5081
Summersville,37.1785,-91.6576
Blanco,36.7406,-107.806
Provencal,31.6547,-93.1999
Ramona,44.1199,-97.2154
Old Green,35.9844,-94.6039
Eustis,40.6645,-100.0296
Cook,47.8412,-92.6887
La Tina Ranch,26.2031,-97.4764
Little River,38.3983,-98.0149
Nunn,40.7137,-104.7889
Wilkinson,39.8857,-85.6086
Chokio,45.5731,-96.1742
Chain-O-Lakes,41.7084,-86.38
Tower,47.8104,-92.2806
Cordova,38.868,-75.9989
Websterville,44.1619,-72.4733
Wyoming,42.8241,-78.0842
Tesuque Pueblo,35.809,-105.9752
The Escape,41.3654,-75.3087
Double Horn,30.4961,-98.217
Marshall,61.8753,-162.0487
Eolia,39.2388,-91.012
Amo,39.6888,-86.6126
Winterstown,39.8408,-76.6175
Fisher,47.7992,-96.7993
Preston-Potter Hollow,42.433,-74.2288
Sinking Spring,39.0747,-83.3871
Fort Garland,37.4279,-105.4351
Crown College,44.8847,-93.7426
De Witt,40.3953,-96.9221
Milladore,44.6056,-89.8552
Custer Park,41.2436,-88.1292
Broadus,45.4429,-105.4083
Blessing,28.8728,-96.2172
Alcolu,33.7547,-80.2221
Rush Valley,40.3613,-112.4506
Waubay,45.3345,-97.3055
Drummond,36.3018,-98.0357
Lake Hart,28.3851,-81.2322
Andover,41.2949,-90.2907
Crestview,39.0246,-84.4157
Wellston,44.2179,-85.962
Buchtel,39.4633,-82.1808
Stonewall,34.6499,-96.5268
Camak,33.4526,-82.6462
Varna,41.0353,-89.2244
Sargent,41.6399,-99.3688
Keota,35.2569,-94.9226
Lanagan,36.6061,-94.4517
Iroquois,44.3679,-97.8495
Maddock,47.9624,-99.5293
Fredericksburg,40.677,-81.8697
Star Junction,40.061,-79.7656
East Alto Bonito,26.3023,-98.6358
Davis,42.4215,-89.4156
Manila,40.9922,-109.7209
Peaster,32.8721,-97.8667
Johnsonburg,40.9623,-74.8765
Newark,39.1219,-81.391
Converse,34.994,-81.8421
Skellytown,35.5704,-101.1728
La Harpe,37.9166,-95.3023
Trinidad,41.0589,-124.1434
Western Grove,36.1011,-92.9546
Eubank,37.2799,-84.6541
New Albin,43.497,-91.2878
Cañon,35.6718,-106.7527
Lovelady,31.1279,-95.4456
Mayfield,39.1193,-111.7079
Sawyer,34.0206,-95.378
Wiley,38.1553,-102.7193
Eldon,35.9305,-94.8179
Liberty,39.8842,-91.1084
Petersburg,41.8536,-98.0811
Hanoverton,40.7547,-80.9355
Good Thunder,44.0068,-94.0705
Angus,31.9976,-96.427
Maupin,45.1732,-121.0881
Titonka,43.2372,-94.0413
White Lake,43.7283,-98.712
Falcon Mesa,26.8706,-99.2907
Potrero,32.6131,-116.6068
Carrollton,33.5056,-89.9218
Seville,36.4835,-119.2259
Oceanside,45.4549,-123.961
Smith Corner,35.4788,-119.2771
Caney,35.8352,-94.8421
Broomes Island,38.4203,-76.5475
Paden,35.508,-96.5674
Princeton,39.4016,-122.0194
Coalport,40.7476,-78.532
Miltonvale,39.3496,-97.4523
Carmichaels,39.8977,-79.9749
Moro,45.4837,-120.7333
Webb,33.9477,-90.3463
Bethune,34.4143,-80.3487
Herminie,40.2634,-79.7137
Baxterville,31.0837,-89.5891
Thomaston,32.2683,-87.6237
Stockton,40.4061,-74.9758
Northport,44.4082,-88.8038
Elmora,40.6017,-78.7464
Larwill,41.1793,-85.6242
Butternut,46.0133,-90.4974
Rio Oso,38.9518,-121.531
Peter,41.7716,-111.9859
Mammoth,40.1987,-79.4628
Laketown,41.8275,-111.3242
North Anson,44.8614,-69.8975
Puckett,32.0872,-89.7819
Ranchos Penitas West,27.6745,-99.6035
Mayland,36.0459,-85.2069
Fernville,41.0024,-76.4752
Mitchell Heights,37.9087,-81.9867
Crawford,38.7051,-107.6097
Big Wells,28.5699,-99.5702
Briarwood,38.278,-85.5926
Windsor Place,38.9342,-92.7029
Boody,39.7644,-89.0467
St. Joe,41.3146,-84.9011
Raymond,40.335,-83.4635
Gloria Glens Park,41.0578,-81.901
Elliott,41.1494,-95.163
Mullen,42.0427,-101.0446
Beecher City,39.1867,-88.7877
Bison,45.5235,-102.4677
Cornell,40.992,-88.7299
Healy,38.603,-100.6176
Joppa,34.2982,-86.5506
Badger,48.7768,-96.0213
Deercroft,34.9592,-79.4352
Mulberry,37.5561,-94.6235
Chickasaw,40.4366,-84.4937
Tebbetts,38.6192,-91.9589
Spavinaw,36.3937,-95.0502
Sharpsburg,38.2016,-83.9278
Mead,33.9979,-96.5187
Advance,39.9956,-86.6199
Lemon Grove,27.5765,-81.636
Westfield,39.4555,-87.9963
Oval,41.1522,-77.1745
Fairchild,44.6036,-90.9577
West Mountain,41.2993,-73.5383
East Ellijay,34.676,-84.4761
Hermleigh,32.6366,-100.7523
Hubbardston,43.0943,-84.842
Chambers,42.2047,-98.7486
Bennett,41.74,-90.9735
Osgood,40.3395,-84.496
Wishram,45.6613,-120.9714
Cordova,36.0128,-105.8566
Woodland,41.0058,-78.3448
Jeffersonville,41.7799,-74.9298
Fulton,31.7916,-87.7396
Ulen,47.0781,-96.2581
Almond,44.2607,-89.4087
Farnhamville,42.2767,-94.4078
Bastian,37.1535,-81.1525
San Patricio,27.9772,-97.7766
Chamois,38.6763,-91.77
Startex,34.9305,-82.0942
Delmar,41.9989,-90.608
McLemoresville,35.9863,-88.58
Cedro,35.018,-106.3508
Tonyville,36.2474,-119.0903
Mooreland,39.9973,-85.2513
Gila,32.9485,-108.5762
Little Rock,43.4471,-95.8804
Springdale,37.1816,-113.0049
Ehrhardt,33.0985,-81.0138
Willisville,37.9828,-89.5898
Mesick,44.4043,-85.7171
Pinnacle,36.323,-80.4241
Shakertowne,37.694,-89.8674
Tribbey,35.1006,-97.0957
Meadowlands,40.2173,-80.2302
Garwood,29.4432,-96.4056
Coram,48.4306,-114.0444
Mifflin,40.5686,-77.4046
Helix,45.8507,-118.6591
Momeyer,35.9592,-78.0511
McCurtain,35.1509,-94.9669
Endicott,46.9282,-117.6867
Easton,32.382,-94.5912
Deerfield,38.1954,-79.4105
Morrison,39.6368,-105.2006
Cedar Creek,41.0451,-96.1016
Turnerville,42.8624,-110.9007
Massieville,39.2631,-82.9659
Monroe Center,42.1003,-88.9941
Castorland,43.8862,-75.5164
Vayas,18.0541,-66.5858
Union,37.5905,-80.5419
Mount Pleasant Mills,40.7247,-77.02
Nixburg,32.864,-86.0976
Oakesdale,47.1305,-117.2464
Twain,40.0355,-121.0404
Orangeville,41.0769,-76.4115
Hardin,36.7651,-88.3023
Wausau,30.6334,-85.5874
Snow Lake Shores,34.824,-89.2385
Hartford,40.2395,-82.6884
Victor,38.7088,-105.1419
Heidlersburg,39.9471,-77.1496
Parrott,37.2168,-80.6241
Hemingway,33.7534,-79.4462
Arbyrd,36.0535,-90.2399
Lake Poinsett,44.5664,-97.0798
Northport,45.1303,-85.6171
Manvel,48.0727,-97.1779
Bellerive Acres,38.7123,-90.3121
Salix,42.3158,-96.3035
Blue Eye,36.515,-93.3828
Allerton,40.7077,-93.3692
Franklin,42.3415,-75.1659
Altura,44.0642,-91.9435
Wrenshall,46.6217,-92.384
Trent,43.9429,-122.8575
Glen Fork,37.6982,-81.5362
Cawker City,39.5095,-98.4331
Hanover,42.1001,-84.5542
East Orosi,36.5481,-119.2599
Ascutney,43.408,-72.407
Marine View,46.9637,-119.3508
Handley,38.1863,-81.3673
Howardwick,35.0348,-100.9079
Esmont,37.8284,-78.5959
Rockvale,45.5187,-108.8713
Allensville,40.533,-77.8142
Henrietta,35.2569,-81.8012
Pine Springs,45.0368,-92.9543
Cove,41.9683,-111.7794
Wenden,33.8324,-113.5432
Mountain Plains,44.467,-103.8636
Plumas Eureka,39.7982,-120.6645
Loganton,41.0338,-77.3023
Virgie,37.3323,-82.5823
Catahoula,30.2126,-91.7126
Oglesby,31.4187,-97.5113
Stouchsburg,40.3807,-76.2303
Scotia,41.4678,-98.7024
Hayden,32.9995,-110.7814
Martin,37.5667,-82.7604
Mount Cory,40.9349,-83.8236
Neponset,41.2968,-89.7894
Ashby,46.0931,-95.8154
Achille,33.8346,-96.3901
Lockhart,34.7922,-81.4613
Orient,41.2033,-94.4174
Roxton,33.5453,-95.7248
Baggs,41.0345,-107.6574
Cotton Plant,35.0059,-91.252
Kennard,31.3575,-95.1853
Mexico,40.5417,-77.3583
Carrollton,39.7056,-85.8208
Whitakers,36.1057,-77.7131
Mount Calm,31.7564,-96.8817
Rosebud,38.3851,-91.4024
Fayette City,40.1008,-79.8387
Bell,35.7366,-94.5677
Bruni,27.4282,-98.8322
Buckholts,30.874,-97.1289
Northeast Harbor,44.2936,-68.2914
Altenburg,37.6304,-89.586
Lazy Y U,35.1369,-113.9684
Minnetonka Beach,44.9385,-93.5865
Lime Springs,43.4499,-92.2841
Dozier,31.5031,-86.3694
Bedford,42.8947,-110.9286
New Bloomington,40.5837,-83.3125
Wapanucka,34.3736,-96.4255
McCutchenville,40.9944,-83.2547
Hobart,42.3715,-74.6691
Massena,41.2506,-94.7698
Bellflower,40.3404,-88.5258
Highgate Center,44.9375,-73.0421
Copperhill,34.9952,-84.3749
Spillville,43.2031,-91.9523
Wheatfields,33.4805,-110.8366
Jewell,39.6715,-98.1525
Altoona,37.5249,-95.6615
Mimbres,32.8398,-107.9606
Bruin,41.0544,-79.7273
Suring,45.0007,-88.3692
Liberty Center,40.6992,-85.2805
Canton,43.5298,-91.93
Willshire,40.7466,-84.7924
Dutton,34.6062,-85.9119
Turrell,35.3763,-90.2704
Clear Lake,41.7388,-84.8391
Beallsville,40.0619,-80.0302
Jamestown,48.1229,-123.0911
Palo,43.1106,-84.9861
Cerulean,36.9552,-87.7089
Scranton,46.1498,-103.1429
Roopville,33.4566,-85.1304
Riverdale,41.537,-90.464
Iron Gate,37.7985,-79.7904
Cokeville,42.0679,-110.9609
New Strawn,38.2622,-95.7423
Subiaco,35.2982,-93.6385
Harold,30.6772,-86.831
Brook Forest,39.5739,-105.3944
Ackerly,32.5251,-101.7158
Pine Harbor,32.7716,-94.4992
Saunemin,40.8931,-88.406
Dinwiddie,37.085,-77.5865
Irving,39.2055,-89.4052
New Market,40.7324,-94.9004
Miccosukee,30.5931,-84.047
Loraine,40.1525,-91.2215
Lost Lake Woods,44.7926,-83.4223
Rockford,47.4515,-117.1307
Chowan Beach,36.2142,-76.7107
Carp Lake,45.689,-84.7582
Waldo,43.6766,-87.9478
Kingsley,38.2219,-85.6726
Leroy,31.7322,-97.0214
McNeil,33.3479,-93.2084
Tira,33.3222,-95.5606
Kila,48.1216,-114.4768
Rowesville,33.3722,-80.8362
Aberdeen Gardens,47.0587,-123.7791
Corsica,41.1813,-79.2026
North Hartland,43.5936,-72.3578
Kirkwood,38.693,-120.0641
Timberon,32.636,-105.6925
Glen Allen,33.8922,-87.7329
Estral Beach,41.9869,-83.2357
Pratt,38.2082,-81.3869
Millerton,41.9868,-76.9396
Converse,31.7795,-93.7001
Glenview Hills,38.2951,-85.6382
El Combate,17.9822,-67.2089
Anderson,43.5194,-96.6141
Olivia,40.7142,-78.2043
North Garden,37.9612,-78.6334
Griffith Creek,35.2761,-85.5361
Buffalo,39.8499,-89.4091
Gorst,47.5239,-122.7053
Calamus,41.8264,-90.7597
Plainville,38.8048,-87.1515
Rock Point,36.7173,-109.6287
Gilbertsville,37.0284,-88.3103
Capon Bridge,39.3,-78.4341
Barryton,43.7505,-85.1436
North Courtland,34.6788,-87.3083
Hudson,43.1301,-96.4556
Plymouth,43.2464,-93.1233
Redvale,38.1761,-108.4125
Brethren,44.3048,-86.0168
Pekin,40.7207,-81.1247
Herrick,39.2196,-88.9848
Grant Town,39.559,-80.1771
Chicopee,37.3835,-94.7444
Tununak,60.579,-165.2077
Calion,33.3287,-92.5402
Franktown,39.3906,-104.7486
Keystone,43.8949,-103.4268
Petrolia,34.0131,-98.2313
Winthrop,48.4715,-120.1792
Beaverdam,40.8328,-83.9739
Fairgarden,35.8982,-83.4119
Rawlings,39.5403,-78.8858
Finklea,34.0989,-78.9858
Flatwoods,38.7187,-80.654
Three Springs,40.1969,-77.9819
Birchwood,45.6577,-91.5507
Richburg,34.7168,-81.0196
Stonerstown,40.2155,-78.2572
Brownsdale,30.8859,-87.2218
Kasilof,60.331,-151.2293
White Pine,46.7402,-89.5813
Cohassett Beach,46.8656,-124.1054
Selawik,66.5988,-159.9995
